159,-18,-9,88.70478836279432,4
167,-14,-10,42.83555565023218,2
168,-14,-9,67.16146808810177,3
165,-15,-3,33.57861064839965,2
181,-8,-13,28.168349640398315,2
178,-10,-10,41.13067116893497,2
183,-7,-13,40.61027334882701,2
184,-7,-11,12.840729782736936,1
174,-12,-3,30.786902015768668,2
186,-6,-11,36.75487408728619,2
191,-3,-16,12.858995287082191,1
190,-4,-10,39.85660805893131,2
197,-1,-17,79.83019872355665,3
207,1,-17,42.44368910275199,2
198,-1,-13,53.16338902955547,3
192,-3,-8,29.678285659784837,2
199,-1,-10,49.4405106887795,3
201,0,-11,12.354004462377311,1
188,-5,-3,12.594211826545495,1
213,3,-13,61.8284361611983,3
202,0,-7,23.538266982490104,1
203,0,-4,59.28879292674016,3
214,3,-7,27.484781054877764,2
240,9,-15,66.16206384719547,3
200,-1,-2,57.597622556744795,2
234,8,-9,25.52818906889802,1
218,4,-4,73.53510550291246,3
257,14,-17,42.573394913114235,2
260,15,-18,39.07914878259784,2
258,14,-13,37.60380035748847,2
268,18,-17,14.643371815620908,1
262,16,-12,51.07109524683436,2
169,-14,10,42.21888338801654,2
296,24,-21,53.13525214396135,2
297,24,-11,12.661357970686192,1
288,22,2,18.345315644190446,1
287,22,-15,52.32615407835104,3
283,21,13,37.42670235920926,2
284,21,15,29.385548751988075,2
277,19,10,40.25845308623549,2
281,20,9,13.048344395058171,1
276,19,7,33.2893083094627,2
269,18,14,12.239105500797777,1
253,13,20,12.292435549033094,1
264,16,5,31.397478293054153,2
263,16,0,82.91558837131288,4
259,14,13,29.343503821702498,2
237,8,20,32.43631764090211,2
252,13,12,66.45993816481699,3
250,12,11,82.08203130440263,4
248,11,12,12.433246744629804,1
219,4,21,23.14709607079076,2
236,8,12,47.26935622176271,2
247,11,-4,11.95415202925858,1
241,9,-2,20.454776074760534,1
226,6,13,38.43252925615257,2
208,1,20,42.62843950625568,2
225,6,11,23.774062237037,2
235,8,8,55.85037889954038,2
195,-3,21,88.78290185799821,4
194,-3,16,40.348133340401915,2
189,-5,20,13.192058820350384,1
193,-3,15,30.391542512233656,2
