155,-22,6,12.579376788790787,1
0,-64,8,33.83090532880696,2
2,-63,13,12.283546692584052,1
1,-64,19,17.92099407150418,1
3,-63,20,38.55046866070383,2
4,-63,21,31.218673252202432,2
6,-62,15,33.92369957215123,2
10,-61,10,34.1806969777907,2
19,-58,7,51.94072534677344,3
29,-54,7,12.353374287694171,1
30,-54,9,12.25320345753004,1
25,-55,10,57.597622556744795,2
36,-52,3,79.70069467046633,4
56,-48,7,51.40178074726576,2
66,-46,5,23.186870903959658,1
57,-48,9,30.609745548865547,2
9,-61,-16,42.424584184443276,2
12,-60,-15,28.740812653633952,2
43,-50,-22,11.846806904479227,1
44,-50,-20,26.840347109302453,2
54,-48,-19,51.40178074726576,2
38,-51,-14,11.864301723382248,1
28,-54,-4,12.116594770785467,1
48,-49,-14,23.741083190810574,1
49,-49,-7,38.29485543018249,2
76,-44,-17,30.810957405914202,2
71,-45,-10,78.80171420054818,4
72,-45,-9,81.73615179795131,4
64,-46,-8,31.462408817809273,2
65,-46,-7,36.30301905384373,2
77,-44,-14,12.172980235739974,1
86,-41,-19,42.40721319790434,2
83,-42,-10,87.84821446052527,4
55,-48,-4,40.05351133753529,2
94,-39,-20,46.176864176964266,2
100,-38,-20,42.62809500345281,2
119,-34,-20,12.33142314830809,1
110,-36,-12,42.62843950625568,2
90,-40,-8,37.33767206864665,2
84,-42,-3,63.5710652693112,3
134,-30,-21,87.85211268263491,4
87,-41,-1,27.790696811113612,2
145,-26,-19,26.05199048484679,2
95,-39,-3,49.005287117173594,2
73,-45,8,78.4725474383232,4
80,-43,6,48.94368769279203,2
130,-31,-9,42.39645437615818,2
88,-41,15,68.7902448838897,3
91,-40,16,42.539150267313325,2
39,-51,18,42.0780828508157,2
58,-48,24,38.45409820386433,2
61,-47,19,36.47882970146602,2
67,-46,13,27.62986346937163,2
74,-45,16,41.41812481656028,2
105,-37,13,87.8757979302657,4
101,-38,16,85.27704507776897,4
117,-35,7,26.620829550538204,2
136,-29,-9,58.97355583402899,2
115,-35,-1,11.957373361323304,1
104,-37,3,11.957373361323304,1
111,-36,3,28.596467958728788,2
151,-23,-13,27.209496487954503,2
140,-28,-8,12.579376788790787,1
126,-32,0,33.82721851085202,2
123,-33,1,31.268449264902426,2
156,-21,-13,42.055999649327426,2
146,-26,-8,33.740615053003125,2
116,-35,6,11.623472101695882,1
148,-25,-8,12.518428875541694,1
152,-23,-9,12.283546692584052,1
137,-29,2,42.27432532388067,2
131,-31,5,42.88890833193141,2
135,-30,4,20.577446390653126,1
149,-24,-6,13.036629958506357,1
153,-23,-3,40.26313527351883,2
120,-34,13,42.46749399984771,2
157,-21,-5,27.99156209760008,2
158,-21,-2,34.92150924711768,2
141,-28,9,88.18155509641372,4
150,-24,5,30.98635005577679,2
144,-27,9,29.247954859742784,2
147,-26,9,86.79730375789369,4
154,-23,9,40.6737802486081,2
121,-34,26,27.815217545881367,2
106,-37,23,88.18741616749149,4
102,-38,25,30.933010959849007,2
142,-28,25,20.565342531604614,1
13,-60,23,31.040483844058887,2
