5, -63, 29, 0, 1
32, -53, 27, 0, 1
40, -51, 38, 0, 1
45, -50, 38, 0, 1
62, -47, 33, 0, 1
59, -48, 39, 0, 1
89, -41, 28, 0, 1
78, -44, 40, 0, 1
63, -47, 44, 0, 1
75, -45, 48, 0, 1
31, -54, 57, 0, 1
8, -62, 50, 0, 1
14, -60, 57, 0, 1
15, -60, 60, 0, 1
18, -59, 54, 0, 1
17, -59, 52, 0, 1
20, -57, 53, 0, 1
21, -57, 56, 0, 1
22, -57, 58, 0, 1
24, -56, 49, 0, 1
33, -53, 49, 0, 1
41, -51, 51, 0, 1
42, -51, 52, 0, 1
46, -50, 48, 0, 1
81, -43, 48, 0, 1
93, -40, 39, 0, 1
92, -40, 35, 0, 1
96, -39, 39, 0, 1
79, -44, 51, 0, 1
60, -48, 55, 0, 1
34, -53, 60, 0, 1
35, -53, 62, 0, 1
82, -43, 51, 0, 1
50, -49, 57, 0, 1
27, -55, 65, 0, 1
23, -57, 67, 0, 1
107, -37, 33, 0, 1
122, -34, 28, 0, 1
118, -35, 37, 0, 1
112, -36, 39, 0, 1
108, -37, 46, 0, 1
109, -37, 48, 0, 1
85, -42, 53, 0, 1
51, -49, 61, 0, 1
37, -52, 65, 0, 1
68, -46, 60, 0, 1
52, -49, 63, 0, 1
47, -50, 65, 0, 1
53, -49, 64, 0, 1
69, -46, 63, 0, 1
70, -46, 65, 0, 1
113, -36, 47, 0, 1
99, -39, 65, 0, 1
103, -38, 65, 0, 1
129, -32, 66, 0, 1
133, -31, 66, 0, 1
98, -39, 64, 0, 1
97, -39, 62, 0, 1
143, -28, 61, 0, 1
132, -31, 60, 0, 1
128, -32, 57, 0, 1
114, -36, 54, 0, 1
139, -29, 53, 0, 1
138, -29, 47, 0, 1
125, -33, 44, 0, 1
124, -33, 39, 0, 1
127, -32, 31, 0, 1
26, -55, 31, 0, 1
16, -59, 35, 0, 1
7, -62, 35, 0, 1
11, -61, 33, 0, 1
