289, 22, 22, 0, 1
292, 23, 25, 0, 1
290, 22, 23, 0, 1
278, 19, 25, 0, 1
270, 18, 27, 0, 1
266, 17, 28, 0, 1
271, 18, 30, 0, 1
298, 24, 49, 0, 1
299, 24, 64, 0, 1
267, 17, 66, 0, 1
206, 0, 67, 0, 1
164, -17, 58, 0, 1
177, -11, 61, 0, 1
173, -13, 60, 0, 1
185, -7, 61, 0, 1
171, -14, 56, 0, 1
163, -17, 53, 0, 1
180, -9, 55, 0, 1
176, -12, 50, 0, 1
166, -15, 40, 0, 1
161, -18, 39, 0, 1
187, -6, 48, 0, 1
175, -12, 40, 0, 1
172, -13, 36, 0, 1
170, -14, 34, 0, 1
160, -18, 30, 0, 1
182, -8, 37, 0, 1
162, -17, 24, 0, 1
179, -9, 30, 0, 1
295, 23, 60, 0, 1
294, 23, 59, 0, 1
293, 23, 57, 0, 1
291, 22, 54, 0, 1
285, 21, 45, 0, 1
286, 21, 52, 0, 1
282, 20, 57, 0, 1
280, 19, 47, 0, 1
279, 19, 36, 0, 1
272, 18, 41, 0, 1
273, 18, 47, 0, 1
274, 18, 52, 0, 1
275, 18, 64, 0, 1
265, 16, 45, 0, 1
261, 15, 39, 0, 1
256, 13, 58, 0, 1
255, 13, 39, 0, 1
249, 11, 46, 0, 1
243, 9, 54, 0, 1
244, 9, 58, 0, 1
245, 9, 62, 0, 1
239, 8, 63, 0, 1
233, 7, 55, 0, 1
232, 7, 46, 0, 1
229, 6, 59, 0, 1
224, 5, 60, 0, 1
230, 6, 62, 0, 1
209, 1, 64, 0, 1
223, 5, 45, 0, 1
212, 2, 44, 0, 1
217, 3, 45, 0, 1
238, 8, 37, 0, 1
228, 6, 38, 0, 1
196, -2, 47, 0, 1
222, 5, 38, 0, 1
251, 12, 29, 0, 1
254, 13, 28, 0, 1
246, 10, 30, 0, 1
216, 3, 37, 0, 1
205, 0, 39, 0, 1
211, 2, 37, 0, 1
227, 6, 32, 0, 1
242, 9, 25, 0, 1
221, 4, 31, 0, 1
231, 7, 27, 0, 1
215, 3, 31, 0, 1
220, 4, 25, 0, 1
204, 0, 25, 0, 1
210, 2, 23, 0, 1
