27, -60, 3, 0, 1
1, -65, -30, 0, 1
0, -65, -33, 0, 1
23, -60, -39, 0, 1
12, -62, -36, 0, 1
7, -63, -33, 0, 1
8, -63, -28, 0, 1
28, -59, -38, 0, 1
24, -60, -35, 0, 1
29, -59, -29, 0, 1
38, -55, -40, 0, 1
39, -55, -34, 0, 1
40, -55, -30, 0, 1
48, -52, -36, 0, 1
52, -51, -33, 0, 1
49, -52, -30, 0, 1
44, -54, -27, 0, 1
30, -59, -19, 0, 1
17, -61, -18, 0, 1
32, -58, -23, 0, 1
31, -59, -16, 0, 1
13, -62, -15, 0, 1
18, -61, -16, 0, 1
14, -62, -12, 0, 1
9, -63, -10, 0, 1
5, -64, -8, 0, 1
36, -56, -20, 0, 1
19, -61, -10, 0, 1
20, -61, -9, 0, 1
25, -60, -7, 0, 1
26, -60, 0, 0, 1
33, -58, -1, 0, 1
42, -55, -9, 0, 1
37, -56, -11, 0, 1
41, -55, -17, 0, 1
54, -50, -36, 0, 1
56, -49, -38, 0, 1
50, -52, -26, 0, 1
51, -52, -17, 0, 1
57, -49, -17, 0, 1
59, -48, -20, 0, 1
68, -45, -24, 0, 1
65, -46, -29, 0, 1
67, -45, -32, 0, 1
77, -40, -32, 0, 1
78, -40, -30, 0, 1
64, -46, -39, 0, 1
72, -44, -38, 0, 1
75, -41, -40, 0, 1
80, -39, -40, 0, 1
84, -37, -38, 0, 1
117, -22, -36, 0, 1
